Region,Age,Year,MortalityCoefficient
7,0,2015,0.0010458883514184861
7,0,2016,0.0011679211004412147
7,0,2017,0.0004050769646232784
7,0,2018,0.0007173601147776184
7,0,2019,0.000984251968503937
7,0,2020,0.0009527698380291275
7,0,2021,0.0007933359777865926
7,0,2022,0.00038895371450797355
7,0,2023,0.0005164622336991608
7,1,2000,0.0001343183344526528
7,1,2001,0.0002797985450475658
7,1,2002,0.0002944640753828033
7,1,2003,0.0
7,1,2004,0.0
7,1,2005,0.0
7,1,2006,0.0003026634382566586
7,1,2007,0.0003118178983473651
7,1,2008,0.0003022061045633122
7,1,2009,0.0
7,1,2010,0.0
7,1,2011,0.0001603077909586406
7,1,2012,0.00032268473701193933
7,1,2013,0.0
7,1,2014,0.00014947683109118088
7,1,2015,0.00014634860237084735
7,1,2016,0.000149947518368571
7,1,2017,0.0
7,1,2018,0.0
7,1,2019,0.0
7,1,2020,0.00015372790161414298
7,1,2021,0.0
7,1,2022,0.00032536196518626975
7,1,2023,0.00016189088554314392
7,2,2000,0.0
7,2,2001,0.0
7,2,2002,0.0
7,2,2003,0.0
7,2,2004,0.00015119443604475356
7,2,2005,0.0003121585765568909
7,2,2006,0.0
7,2,2007,0.0
7,2,2008,0.0
7,2,2009,0.0
7,2,2010,0.0
7,2,2011,0.00014808233377758035
7,2,2012,0.0
7,2,2013,0.0
7,2,2014,0.0
7,2,2015,0.0001413827230312456
7,2,2016,0.0
7,2,2017,0.0
7,2,2018,0.0
7,2,2019,0.00013770311209033325
7,2,2020,0.00013869625520110957
7,2,2021,0.0
7,2,2022,0.0
7,2,2023,0.0
7,3,2000,0.0
7,3,2001,0.0
7,3,2002,0.0
7,3,2003,0.0001443209698369173
7,3,2004,0.0001412030499858797
7,3,2005,0.0
7,3,2006,0.00013352917612498332
7,3,2007,0.00013053126223730585
7,3,2008,0.0
7,3,2009,0.0
7,3,2010,0.0
7,3,2011,0.0
7,3,2012,0.0
7,3,2013,0.0
7,3,2014,0.0001483459427384661
7,3,2015,0.0
7,3,2016,0.0
7,3,2017,0.0
7,3,2018,0.0
7,3,2019,0.00015827793605571383
7,3,2020,0.0
7,3,2021,0.0
7,3,2022,0.00015508684863523573
7,3,2023,0.0
7,4,2000,0.0
7,4,2001,0.0
7,4,2002,0.00015220700152207003
7,4,2003,0.00015042117930204573
7,4,2004,0.0
7,4,2005,0.0
7,4,2006,0.0
7,4,2007,0.0
7,4,2008,0.0
7,4,2009,0.0
7,4,2010,0.0001528350909368791
7,4,2011,0.0
7,4,2012,0.0
7,4,2013,0.00014961101137043686
7,4,2014,0.0
7,4,2015,0.0
7,4,2016,0.0
7,4,2017,0.0
7,4,2018,0.0
7,4,2019,0.0
7,4,2020,0.0
7,4,2021,0.0
7,4,2022,0.0
7,4,2023,0.0
7,5,2000,0.0
7,5,2001,0.0
7,5,2002,0.0
7,5,2003,0.0
7,5,2004,0.0
7,5,2005,0.00013376136971642589
7,5,2006,0.0
7,5,2007,0.0
7,5,2008,0.0001272426517368622
7,5,2009,0.0
7,5,2010,0.0
7,5,2011,0.00013061650992685477
7,5,2012,0.00013335111348179759
7,5,2013,0.0
7,5,2014,0.0
7,5,2015,0.0
7,5,2016,0.0
7,5,2017,0.0
7,5,2018,0.0
7,5,2019,0.0001515610791148833
7,5,2020,0.0
7,5,2021,0.0
7,5,2022,0.0
7,5,2023,0.0
7,6,2000,0.0
7,6,2001,0.0
7,6,2002,0.0
7,6,2003,0.00015535187199005747
7,6,2004,0.0
7,6,2005,0.0
7,6,2006,0.0
7,6,2007,0.0
7,6,2008,0.0001422879908935686
7,6,2009,0.0001353546291283162
7,6,2010,0.0
7,6,2011,0.0
7,6,2012,0.0
7,6,2013,0.0
7,6,2014,0.0
7,6,2015,0.0
7,6,2016,0.0
7,6,2017,0.00028694404591104734
7,6,2018,0.00015026296018031557
7,6,2019,0.0
7,6,2020,0.00015705983979896342
7,6,2021,0.0
7,6,2022,0.0
7,6,2023,0.0
7,7,2000,0.0
7,7,2001,0.0
7,7,2002,0.0
7,7,2003,0.00014830194275545008
7,7,2004,0.0
7,7,2005,0.0
7,7,2006,0.0
7,7,2007,0.0
7,7,2008,0.0
7,7,2009,0.0
7,7,2010,0.0
7,7,2011,0.0
7,7,2012,0.0
7,7,2013,0.0
7,7,2014,0.0
7,7,2015,0.0
7,7,2016,0.0
7,7,2017,0.0
7,7,2018,0.0
7,7,2019,0.0
7,7,2020,0.0
7,7,2021,0.0
7,7,2022,0.0
7,7,2023,0.0
7,8,2000,0.0
7,8,2001,0.0
7,8,2002,0.0
7,8,2003,0.0
7,8,2004,0.0
7,8,2005,0.0
7,8,2006,0.0002897710808461316
7,8,2007,0.0
7,8,2008,0.0
7,8,2009,0.0
7,8,2010,0.0
7,8,2011,0.0
7,8,2012,0.00015586034912718204
7,8,2013,0.0
7,8,2014,0.0
7,8,2015,0.0
7,8,2016,0.0
7,8,2017,0.0
7,8,2018,0.0
7,8,2019,0.0
7,8,2020,0.0
7,8,2021,0.0
7,8,2022,0.0
7,8,2023,0.0
7,9,2000,0.0001374570446735395
7,9,2001,0.0
7,9,2002,0.0
7,9,2003,0.0
7,9,2004,0.0
7,9,2005,0.0
7,9,2006,0.0
7,9,2007,0.0
7,9,2008,0.00015309246785058175
7,9,2009,0.0
7,9,2010,0.0
7,9,2011,0.0001483679525222552
7,9,2012,0.0
7,9,2013,0.0
7,9,2014,0.0
7,9,2015,0.0
7,9,2016,0.0001288825879623663
7,9,2017,0.0
7,9,2018,0.0
7,9,2019,0.0001375515818431912
7,9,2020,0.0
7,9,2021,0.0
7,9,2022,0.0
7,9,2023,0.0
7,10,2000,0.0
7,10,2001,0.0
7,10,2002,0.0
7,10,2003,0.0
7,10,2004,0.0
7,10,2005,0.0
7,10,2006,0.0
7,10,2007,0.0
7,10,2008,0.0
7,10,2009,0.0
7,10,2010,0.00013101008777675882
7,10,2011,0.0
7,10,2012,0.0
7,10,2013,0.0
7,10,2014,0.00014671361502347418
7,10,2015,0.0
7,10,2016,0.0
7,10,2017,0.0
7,10,2018,0.0
7,10,2019,0.0
7,10,2020,0.0
7,10,2021,0.0
7,10,2022,0.0
7,10,2023,0.0
7,11,2000,0.0
7,11,2001,0.0
7,11,2002,0.0
7,11,2003,0.000135685210312076
7,11,2004,0.0
7,11,2005,0.0
7,11,2006,0.00013502565487442613
7,11,2007,0.0
7,11,2008,0.0
7,11,2009,0.00013846579894765993
7,11,2010,0.0001414027149321267
7,11,2011,0.0
7,11,2012,0.0
7,11,2013,0.0
7,11,2014,0.0
7,11,2015,0.00015499070055796651
7,11,2016,0.0
7,11,2017,0.0
7,11,2018,0.00014979029358897544
7,11,2019,0.0
7,11,2020,0.00015082956259426848
7,11,2021,0.0
7,11,2022,0.00014819205690574984
7,11,2023,0.0
7,12,2000,0.0
7,12,2001,0.0
7,12,2002,0.0
7,12,2003,0.0
7,12,2004,0.0
7,12,2005,0.0
7,12,2006,0.00027236824186299875
7,12,2007,0.0
7,12,2008,0.0
7,12,2009,0.0
7,12,2010,0.0
7,12,2011,0.0
7,12,2012,0.00012250398137939484
7,12,2013,0.00023424689622862497
7,12,2014,0.0
7,12,2015,0.0
7,12,2016,0.0
7,12,2017,0.0
7,12,2018,0.0
7,12,2019,0.0
7,12,2020,0.0
7,12,2021,0.0
7,12,2022,0.0
7,12,2023,0.0
7,13,2000,0.0001501726986033939
7,13,2001,0.0
7,13,2002,0.0
7,13,2003,0.0
7,13,2004,0.0
7,13,2005,0.0
7,13,2006,0.0
7,13,2007,0.0
7,13,2008,0.0001550387596899225
7,13,2009,0.0
7,13,2010,0.0
7,13,2011,0.0
7,13,2012,0.0
7,13,2013,0.00012856775520699409
7,13,2014,0.0
7,13,2015,0.0001272264631043257
7,13,2016,0.0
7,13,2017,0.0
7,13,2018,0.00014549687181725592
7,13,2019,0.0
7,13,2020,0.0
7,13,2021,0.0
7,13,2022,0.0
7,13,2023,0.0
7,14,2000,0.0
7,14,2001,0.0
7,14,2002,0.00015130882130428205
7,14,2003,0.0
7,14,2004,0.0
7,14,2005,0.00013997760358342665
7,14,2006,0.0
7,14,2007,0.0001422677479015507
7,14,2008,0.0001291822761917065
7,14,2009,0.0
7,14,2010,0.0002698327037236913
7,14,2011,0.0
7,14,2012,0.00013497098123903362
7,14,2013,0.0
7,14,2014,0.0
7,14,2015,0.0
7,14,2016,0.0
7,14,2017,0.0
7,14,2018,0.0
7,14,2019,0.0
7,14,2020,0.0
7,14,2021,0.00012265423770391266
7,14,2022,0.0
7,14,2023,0.0
7,15,2000,0.0
7,15,2001,0.0
7,15,2002,0.0
7,15,2003,0.0
7,15,2004,0.0
7,15,2005,0.0
7,15,2006,0.0
7,15,2007,0.0
7,15,2008,0.00014645577035735208
7,15,2009,0.0
7,15,2010,0.0001547029702970297
7,15,2011,0.0
7,15,2012,0.0001636929120969062
7,15,2013,0.0
7,15,2014,0.0
7,15,2015,0.00015787811809283233
7,15,2016,0.0
7,15,2017,0.0
7,15,2018,0.0
7,15,2019,0.0
7,15,2020,0.00013478905512872354
7,15,2021,0.0
7,15,2022,0.0
7,15,2023,0.00012746972594008922
7,16,2000,0.0
7,16,2001,0.00012838618564642445
7,16,2002,0.00026798874447273214
7,16,2003,0.0
7,16,2004,0.0
7,16,2005,0.0
7,16,2006,0.0
7,16,2007,0.00016
7,16,2008,0.00015482272797646694
7,16,2009,0.0
7,16,2010,0.00014757969303423848
7,16,2011,0.0
7,16,2012,0.0
7,16,2013,0.0
7,16,2014,0.0
7,16,2015,0.0
7,16,2016,0.0
7,16,2017,0.0
7,16,2018,0.0
7,16,2019,0.00013564839934888768
7,16,2020,0.000132890365448505
7,16,2021,0.0
7,16,2022,0.0
7,16,2023,0.0
7,17,2000,0.0001373060551970342
7,17,2001,0.0
7,17,2002,0.0
7,17,2003,0.0001372495196266813
7,17,2004,0.0
7,17,2005,0.0
7,17,2006,0.0002470050636038039
7,17,2007,0.0
7,17,2008,0.0
7,17,2009,0.00012953367875647668
7,17,2010,0.00026409613099168095
7,17,2011,0.0
7,17,2012,0.0001375894331315355
7,17,2013,0.0
7,17,2014,0.00013297872340425532
7,17,2015,0.0
7,17,2016,0.00014518002322880372
7,17,2017,0.00014697236919459142
7,17,2018,0.00030003000300030005
7,17,2019,0.0
7,17,2020,0.0
7,17,2021,0.0001657550140891762
7,17,2022,0.00033145508783559825
7,17,2023,0.00016056518946692356
7,18,2000,0.0001593879502709595
7,18,2001,0.0
7,18,2002,0.0
7,18,2003,0.0
7,18,2004,0.0
7,18,2005,0.00013674278681799536
7,18,2006,0.0
7,18,2007,0.00012968486577616392
7,18,2008,0.0002576655501159495
7,18,2009,0.0
7,18,2010,0.0
7,18,2011,0.00013517166801838335
7,18,2012,0.0
7,18,2013,0.0
7,18,2014,0.0
7,18,2015,0.0
7,18,2016,0.00015842839036755386
7,18,2017,0.0
7,18,2018,0.00015234613040828764
7,18,2019,0.0001483679525222552
7,18,2020,0.00015051173991571343
7,18,2021,0.0
7,18,2022,0.0
7,18,2023,0.0
7,19,2000,0.0001128158844765343
7,19,2001,0.0
7,19,2002,0.0
7,19,2003,0.00010980564401010212
7,19,2004,0.0
7,19,2005,0.0
7,19,2006,0.0003365492483733453
7,19,2007,0.00011827321111768185
7,19,2008,0.000366255646441216
7,19,2009,0.00012436264146250465
7,19,2010,0.0001291655902867476
7,19,2011,0.0
7,19,2012,0.00023840743831207532
7,19,2013,0.00024058703235895585
7,19,2014,0.0
7,19,2015,0.00024125452352231604
7,19,2016,0.00012309207287050715
7,19,2017,0.0
7,19,2018,0.00011927480916030534
7,19,2019,0.00011931750387781887
7,19,2020,0.0
7,19,2021,0.0
7,19,2022,0.0
7,19,2023,0.0
8,0,2000,0.001431875757241987
8,0,2001,0.0009160654986831558
8,0,2002,0.00035676061362825543
8,0,2003,0.0008873114463176575
8,0,2004,0.0005268010009219018
8,0,2005,0.0009757457485363814
8,0,2006,0.001020705745115194
8,0,2007,0.0019106407995296885
8,0,2008,0.0007423904974016332
8,0,2009,0.0005836008170411438
8,0,2010,0.0008358874338255781
8,0,2011,0.0012256570883834945
8,0,2012,0.0006716818914562063
8,0,2013,0.0006519754857217369
8,0,2014,0.0008696732513355696
8,0,2015,0.0007363770250368188
8,0,2016,0.0006104260774020266
8,0,2017,0.0019291053773812395
8,0,2018,0.0002457908320019663
8,0,2019,0.0008896797153024911
8,0,2020,0.0007540530350634661
8,0,2021,0.0006449116471043467
8,0,2022,0.0002605523710265763
8,0,2023,0.0010378827192527244
8,1,2000,0.0
8,1,2001,0.0
8,1,2002,0.0002594706798131811
8,1,2003,0.00038022813688212925
8,1,2004,0.000646579593948015
8,1,2005,0.00012490632025980515
8,1,2006,0.0001359064963305246
8,1,2007,0.00013921759710427398
8,1,2008,0.00020671834625322997
8,1,2009,0.00011143302874972142
8,1,2010,0.0004475774868524113
8,1,2011,0.0003248862897985705
8,1,2012,0.00010903936321011885
8,1,2013,0.00022471910112359551
8,1,2014,0.0
8,1,2015,0.0001115822361080116
8,1,2016,0.0002354880489815142
8,1,2017,0.0
8,1,2018,0.0
8,1,2019,0.0
8,1,2020,0.0
8,1,2021,0.00011903344839900012
8,1,2022,0.00011963153487259242
8,1,2023,0.00024274790629930817
8,2,2000,0.0
8,2,2001,0.0
8,2,2002,0.0
8,2,2003,0.0
8,2,2004,0.0
8,2,2005,0.0
8,2,2006,0.00011199462425803562
8,2,2007,0.00010713520462824084
8,2,2008,0.0
8,2,2009,0.00010992634934593822
8,2,2010,0.0
8,2,2011,0.0
8,2,2012,0.0
8,2,2013,0.0
8,2,2014,0.0
8,2,2015,0.0
8,2,2016,0.0002926115581565472
8,2,2017,0.0
8,2,2018,0.0001443001443001443
8,2,2019,0.0
8,2,2020,0.0
8,2,2021,0.00013324450366422385
8,2,2022,0.0
8,2,2023,0.0
8,3,2000,0.0
8,3,2001,0.00024151672503320854
8,3,2002,0.00011981787682722263
