Region,Year,Number,MortalityCoefficient,MigrationCoefficient,NetMigration
1,2005,25836,0.00020641965115078957,-0.03969754253308128,-42
1,2005,25836,0.00020641965115078957,-0.021739130434782608,-23
1,2005,25836,0.00020641965115078957,-0.00945179584120983,-10
1,2005,25836,0.00020641965115078957,-0.013232514177693762,-14
1,2005,25836,0.00020641965115078957,0.000945179584120983,1
1,2005,25836,0.00020641965115078957,0.013232514177693762,14
1,2005,25836,0.00020641965115078957,0.03497164461247637,37
1,2005,25836,0.00020641965115078957,0.06332703213610585,67
1,2005,25836,0.00020641965115078957,0.07939508506616257,84
1,2005,25836,0.00020641965115078957,0.1446124763705104,153
1,2005,25836,0.00020641965115078957,0.11720226843100189,124
1,2005,25836,0.00020641965115078957,0.16729678638941398,177
1,2005,25836,0.00020641965115078957,0.32986767485822305,349
1,2005,25836,0.000994777418552599,-0.043478260869565216,-46
1,2005,25836,0.000994777418552599,-0.06994328922495274,-74
1,2005,25836,0.000994777418552599,-0.11814744801512288,-125
1,2005,25836,0.000994777418552599,-0.13516068052930058,-143
1,2005,25836,0.000994777418552599,-0.10680529300567108,-113
1,2005,25836,0.000994777418552599,-0.055765595463137994,-59
1,2005,25836,0.000994777418552599,-0.005671077504725898,-6
1,2005,25836,0.000994777418552599,-0.03969754253308128,-42
1,2005,25836,0.000994777418552599,-0.021739130434782608,-23
1,2005,25836,0.000994777418552599,-0.00945179584120983,-10
1,2005,25836,0.000994777418552599,-0.013232514177693762,-14
1,2005,25836,0.000994777418552599,0.000945179584120983,1
1,2005,25836,0.000994777418552599,0.013232514177693762,14
1,2005,25836,0.000994777418552599,0.03497164461247637,37
1,2005,25836,0.000994777418552599,0.06332703213610585,67
1,2005,25836,0.000994777418552599,0.07939508506616257,84
1,2005,25836,0.000994777418552599,0.1446124763705104,153
1,2005,25836,0.000994777418552599,0.11720226843100189,124
1,2005,25836,0.000994777418552599,0.16729678638941398,177
1,2005,25836,0.000994777418552599,0.32986767485822305,349
1,2005,25836,0.0005087763927753752,-0.043478260869565216,-46
1,2005,25836,0.0005087763927753752,-0.06994328922495274,-74
1,2005,25836,0.0005087763927753752,-0.11814744801512288,-125
1,2005,25836,0.0005087763927753752,-0.13516068052930058,-143
1,2005,25836,0.0005087763927753752,-0.10680529300567108,-113
1,2005,25836,0.0005087763927753752,-0.055765595463137994,-59
1,2005,25836,0.0005087763927753752,-0.005671077504725898,-6
1,2005,25836,0.0005087763927753752,-0.03969754253308128,-42
1,2005,25836,0.0005087763927753752,-0.021739130434782608,-23
1,2005,25836,0.0005087763927753752,-0.00945179584120983,-10
1,2005,25836,0.0005087763927753752,-0.013232514177693762,-14
1,2005,25836,0.0005087763927753752,0.000945179584120983,1
1,2005,25836,0.0005087763927753752,0.013232514177693762,14
1,2005,25836,0.0005087763927753752,0.03497164461247637,37
1,2005,25836,0.0005087763927753752,0.06332703213610585,67
1,2005,25836,0.0005087763927753752,0.07939508506616257,84
1,2005,25836,0.0005087763927753752,0.1446124763705104,153
1,2005,25836,0.0005087763927753752,0.11720226843100189,124
1,2005,25836,0.0005087763927753752,0.16729678638941398,177
1,2005,25836,0.0005087763927753752,0.32986767485822305,349
1,2005,25836,0.0007222824124232575,-0.043478260869565216,-46
1,2005,25836,0.0007222824124232575,-0.06994328922495274,-74
1,2005,25836,0.0007222824124232575,-0.11814744801512288,-125
1,2005,25836,0.0007222824124232575,-0.13516068052930058,-143
1,2005,25836,0.0007222824124232575,-0.10680529300567108,-113
1,2005,25836,0.0007222824124232575,-0.055765595463137994,-59
1,2005,25836,0.0007222824124232575,-0.005671077504725898,-6
1,2005,25836,0.0007222824124232575,-0.03969754253308128,-42
1,2005,25836,0.0007222824124232575,-0.021739130434782608,-23
1,2005,25836,0.0007222824124232575,-0.00945179584120983,-10
1,2005,25836,0.0007222824124232575,-0.013232514177693762,-14
1,2005,25836,0.0007222824124232575,0.000945179584120983,1
1,2005,25836,0.0007222824124232575,0.013232514177693762,14
1,2005,25836,0.0007222824124232575,0.03497164461247637,37
1,2005,25836,0.0007222824124232575,0.06332703213610585,67
1,2005,25836,0.0007222824124232575,0.07939508506616257,84
1,2005,25836,0.0007222824124232575,0.1446124763705104,153
1,2005,25836,0.0007222824124232575,0.11720226843100189,124
1,2005,25836,0.0007222824124232575,0.16729678638941398,177
1,2005,25836,0.0007222824124232575,0.32986767485822305,349
1,2005,25836,0.0011261261261261261,-0.043478260869565216,-46
1,2005,25836,0.0011261261261261261,-0.06994328922495274,-74
1,2005,25836,0.0011261261261261261,-0.11814744801512288,-125
1,2005,25836,0.0011261261261261261,-0.13516068052930058,-143
1,2005,25836,0.0011261261261261261,-0.10680529300567108,-113
1,2005,25836,0.0011261261261261261,-0.055765595463137994,-59
1,2005,25836,0.0011261261261261261,-0.005671077504725898,-6
1,2005,25836,0.0011261261261261261,-0.03969754253308128,-42
1,2005,25836,0.0011261261261261261,-0.021739130434782608,-23
1,2005,25836,0.0011261261261261261,-0.00945179584120983,-10
1,2005,25836,0.0011261261261261261,-0.013232514177693762,-14
1,2005,25836,0.0011261261261261261,0.000945179584120983,1
1,2005,25836,0.0011261261261261261,0.013232514177693762,14
1,2005,25836,0.0011261261261261261,0.03497164461247637,37
1,2005,25836,0.0011261261261261261,0.06332703213610585,67
1,2005,25836,0.0011261261261261261,0.07939508506616257,84
1,2005,25836,0.0011261261261261261,0.1446124763705104,153
1,2005,25836,0.0011261261261261261,0.11720226843100189,124
1,2005,25836,0.0011261261261261261,0.16729678638941398,177
1,2005,25836,0.0011261261261261261,0.32986767485822305,349
1,2005,25836,0.0,-0.043478260869565216,-46
1,2005,25836,0.0,-0.06994328922495274,-74
1,2005,25836,0.0,-0.11814744801512288,-125
1,2005,25836,0.0,-0.13516068052930058,-143
1,2005,25836,0.0,-0.10680529300567108,-113
1,2005,25836,0.0,-0.055765595463137994,-59
1,2005,25836,0.0,-0.005671077504725898,-6
1,2005,25836,0.0,-0.03969754253308128,-42
1,2005,25836,0.0,-0.021739130434782608,-23
1,2005,25836,0.0,-0.00945179584120983,-10
1,2005,25836,0.0,-0.013232514177693762,-14
1,2005,25836,0.0,0.000945179584120983,1
1,2005,25836,0.0,0.013232514177693762,14
1,2005,25836,0.0,0.03497164461247637,37
1,2005,25836,0.0,0.06332703213610585,67
1,2005,25836,0.0,0.07939508506616257,84
1,2005,25836,0.0,0.1446124763705104,153
1,2005,25836,0.0,0.11720226843100189,124
1,2005,25836,0.0,0.16729678638941398,177
1,2005,25836,0.0,0.32986767485822305,349
1,2005,25836,0.0,-0.043478260869565216,-46
1,2005,25836,0.0,-0.06994328922495274,-74
1,2005,25836,0.0,-0.11814744801512288,-125
1,2005,25836,0.0,-0.13516068052930058,-143
1,2005,25836,0.0,-0.10680529300567108,-113
1,2005,25836,0.0,-0.055765595463137994,-59
1,2005,25836,0.0,-0.005671077504725898,-6
1,2005,25836,0.0,-0.03969754253308128,-42
1,2005,25836,0.0,-0.021739130434782608,-23
1,2005,25836,0.0,-0.00945179584120983,-10
1,2005,25836,0.0,-0.013232514177693762,-14
1,2005,25836,0.0,0.000945179584120983,1
1,2005,25836,0.0,0.013232514177693762,14
1,2005,25836,0.0,0.03497164461247637,37
1,2005,25836,0.0,0.06332703213610585,67
1,2005,25836,0.0,0.07939508506616257,84
1,2005,25836,0.0,0.1446124763705104,153
1,2005,25836,0.0,0.11720226843100189,124
1,2005,25836,0.0,0.16729678638941398,177
1,2005,25836,0.0,0.32986767485822305,349
1,2005,25836,0.00019860973187686197,-0.043478260869565216,-46
1,2005,25836,0.00019860973187686197,-0.06994328922495274,-74
1,2005,25836,0.00019860973187686197,-0.11814744801512288,-125
1,2005,25836,0.00019860973187686197,-0.13516068052930058,-143
1,2005,25836,0.00019860973187686197,-0.10680529300567108,-113
1,2005,25836,0.00019860973187686197,-0.055765595463137994,-59
1,2005,25836,0.00019860973187686197,-0.005671077504725898,-6
1,2005,25836,0.00019860973187686197,-0.03969754253308128,-42
1,2005,25836,0.00019860973187686197,-0.021739130434782608,-23
1,2005,25836,0.00019860973187686197,-0.00945179584120983,-10
1,2005,25836,0.00019860973187686197,-0.013232514177693762,-14
1,2005,25836,0.00019860973187686197,0.000945179584120983,1
1,2005,25836,0.00019860973187686197,0.013232514177693762,14
1,2005,25836,0.00019860973187686197,0.03497164461247637,37
1,2005,25836,0.00019860973187686197,0.06332703213610585,67
1,2005,25836,0.00019860973187686197,0.07939508506616257,84
1,2005,25836,0.00019860973187686197,0.1446124763705104,153
1,2005,25836,0.00019860973187686197,0.11720226843100189,124
1,2005,25836,0.00019860973187686197,0.16729678638941398,177
1,2005,25836,0.00019860973187686197,0.32986767485822305,349
1,2005,25836,0.0,-0.043478260869565216,-46
1,2005,25836,0.0,-0.06994328922495274,-74
1,2005,25836,0.0,-0.11814744801512288,-125
1,2005,25836,0.0,-0.13516068052930058,-143
1,2005,25836,0.0,-0.10680529300567108,-113
1,2005,25836,0.0,-0.055765595463137994,-59
1,2005,25836,0.0,-0.005671077504725898,-6
1,2005,25836,0.0,-0.03969754253308128,-42
1,2005,25836,0.0,-0.021739130434782608,-23
1,2005,25836,0.0,-0.00945179584120983,-10
1,2005,25836,0.0,-0.013232514177693762,-14
1,2005,25836,0.0,0.000945179584120983,1
1,2005,25836,0.0,0.013232514177693762,14
1,2005,25836,0.0,0.03497164461247637,37
1,2005,25836,0.0,0.06332703213610585,67
1,2005,25836,0.0,0.07939508506616257,84
1,2005,25836,0.0,0.1446124763705104,153
1,2005,25836,0.0,0.11720226843100189,124
1,2005,25836,0.0,0.16729678638941398,177
1,2005,25836,0.0,0.32986767485822305,349
1,2005,25836,0.0,-0.043478260869565216,-46
1,2005,25836,0.0,-0.06994328922495274,-74
1,2005,25836,0.0,-0.11814744801512288,-125
1,2005,25836,0.0,-0.13516068052930058,-143
1,2005,25836,0.0,-0.10680529300567108,-113
1,2005,25836,0.0,-0.055765595463137994,-59
1,2005,25836,0.0,-0.005671077504725898,-6
1,2005,25836,0.0,-0.03969754253308128,-42
1,2005,25836,0.0,-0.021739130434782608,-23
1,2005,25836,0.0,-0.00945179584120983,-10
1,2005,25836,0.0,-0.013232514177693762,-14
1,2005,25836,0.0,0.000945179584120983,1
1,2005,25836,0.0,0.013232514177693762,14
1,2005,25836,0.0,0.03497164461247637,37
1,2005,25836,0.0,0.06332703213610585,67
1,2005,25836,0.0,0.07939508506616257,84
1,2005,25836,0.0,0.1446124763705104,153
1,2005,25836,0.0,0.11720226843100189,124
1,2005,25836,0.0,0.16729678638941398,177
1,2005,25836,0.0,0.32986767485822305,349
1,2005,25836,0.0014844136566056407,-0.043478260869565216,-46
1,2005,25836,0.0014844136566056407,-0.06994328922495274,-74
1,2005,25836,0.0014844136566056407,-0.11814744801512288,-125
1,2005,25836,0.0014844136566056407,-0.13516068052930058,-143
1,2005,25836,0.0014844136566056407,-0.10680529300567108,-113
1,2005,25836,0.0014844136566056407,-0.055765595463137994,-59
1,2005,25836,0.0014844136566056407,-0.005671077504725898,-6
1,2005,25836,0.0014844136566056407,-0.03969754253308128,-42
1,2005,25836,0.0014844136566056407,-0.021739130434782608,-23
1,2005,25836,0.0014844136566056407,-0.00945179584120983,-10
1,2005,25836,0.0014844136566056407,-0.013232514177693762,-14
1,2005,25836,0.0014844136566056407,0.000945179584120983,1
1,2005,25836,0.0014844136566056407,0.013232514177693762,14
1,2005,25836,0.0014844136566056407,0.03497164461247637,37
1,2005,25836,0.0014844136566056407,0.06332703213610585,67
1,2005,25836,0.0014844136566056407,0.07939508506616257,84
1,2005,25836,0.0014844136566056407,0.1446124763705104,153
1,2005,25836,0.0014844136566056407,0.11720226843100189,124
1,2005,25836,0.0014844136566056407,0.16729678638941398,177
1,2005,25836,0.0014844136566056407,0.32986767485822305,349
1,2005,25836,0.0010857763300760044,-0.043478260869565216,-46
1,2005,25836,0.0010857763300760044,-0.06994328922495274,-74
1,2005,25836,0.0010857763300760044,-0.11814744801512288,-125
1,2005,25836,0.0010857763300760044,-0.13516068052930058,-143
1,2005,25836,0.0010857763300760044,-0.10680529300567108,-113
1,2005,25836,0.0010857763300760044,-0.055765595463137994,-59
1,2005,25836,0.0010857763300760044,-0.005671077504725898,-6
1,2005,25836,0.0010857763300760044,-0.03969754253308128,-42
1,2005,25836,0.0010857763300760044,-0.021739130434782608,-23
1,2005,25836,0.0010857763300760044,-0.00945179584120983,-10
1,2005,25836,0.0010857763300760044,-0.013232514177693762,-14
1,2005,25836,0.0010857763300760044,0.000945179584120983,1
1,2005,25836,0.0010857763300760044,0.013232514177693762,14
1,2005,25836,0.0010857763300760044,0.03497164461247637,37
1,2005,25836,0.0010857763300760044,0.06332703213610585,67
1,2005,25836,0.0010857763300760044,0.07939508506616257,84
1,2005,25836,0.0010857763300760044,0.1446124763705104,153
1,2005,25836,0.0010857763300760044,0.11720226843100189,124
1,2005,25836,0.0010857763300760044,0.16729678638941398,177
1,2005,25836,0.0010857763300760044,0.32986767485822305,349
1,2005,25836,0.0006622516556291391,-0.043478260869565216,-46
1,2005,25836,0.0006622516556291391,-0.06994328922495274,-74
1,2005,25836,0.0006622516556291391,-0.11814744801512288,-125
1,2005,25836,0.0006622516556291391,-0.13516068052930058,-143
1,2005,25836,0.0006622516556291391,-0.10680529300567108,-113
1,2005,25836,0.0006622516556291391,-0.055765595463137994,-59
1,2005,25836,0.0006622516556291391,-0.005671077504725898,-6
1,2005,25836,0.0006622516556291391,-0.03969754253308128,-42
1,2005,25836,0.0006622516556291391,-0.021739130434782608,-23
1,2005,25836,0.0006622516556291391,-0.00945179584120983,-10
1,2005,25836,0.0006622516556291391,-0.013232514177693762,-14
1,2005,25836,0.0006622516556291391,0.000945179584120983,1
1,2005,25836,0.0006622516556291391,0.013232514177693762,14
1,2005,25836,0.0006622516556291391,0.03497164461247637,37
1,2005,25836,0.0006622516556291391,0.06332703213610585,67
1,2005,25836,0.0006622516556291391,0.07939508506616257,84
1,2005,25836,0.0006622516556291391,0.1446124763705104,153
1,2005,25836,0.0006622516556291391,0.11720226843100189,124
1,2005,25836,0.0006622516556291391,0.16729678638941398,177
1,2005,25836,0.0006622516556291391,0.32986767485822305,349
1,2005,25836,0.0024307243558580457,-0.043478260869565216,-46
1,2005,25836,0.0024307243558580457,-0.06994328922495274,-74
1,2005,25836,0.0024307243558580457,-0.11814744801512288,-125
1,2005,25836,0.0024307243558580457,-0.13516068052930058,-143
1,2005,25836,0.0024307243558580457,-0.10680529300567108,-113
1,2005,25836,0.0024307243558580457,-0.055765595463137994,-59
1,2005,25836,0.0024307243558580457,-0.005671077504725898,-6
1,2005,25836,0.0024307243558580457,-0.03969754253308128,-42
1,2005,25836,0.0024307243558580457,-0.021739130434782608,-23
1,2005,25836,0.0024307243558580457,-0.00945179584120983,-10
1,2005,25836,0.0024307243558580457,-0.013232514177693762,-14
1,2005,25836,0.0024307243558580457,0.000945179584120983,1
1,2005,25836,0.0024307243558580457,0.013232514177693762,14
1,2005,25836,0.0024307243558580457,0.03497164461247637,37
1,2005,25836,0.0024307243558580457,0.06332703213610585,67
1,2005,25836,0.0024307243558580457,0.07939508506616257,84
1,2005,25836,0.0024307243558580457,0.1446124763705104,153
1,2005,25836,0.0024307243558580457,0.11720226843100189,124
1,2005,25836,0.0024307243558580457,0.16729678638941398,177
1,2005,25836,0.0024307243558580457,0.32986767485822305,349
1,2005,25836,0.0024390243902439024,-0.043478260869565216,-46
1,2005,25836,0.0024390243902439024,-0.06994328922495274,-74
1,2005,25836,0.0024390243902439024,-0.11814744801512288,-125
1,2005,25836,0.0024390243902439024,-0.13516068052930058,-143
1,2005,25836,0.0024390243902439024,-0.10680529300567108,-113
1,2005,25836,0.0024390243902439024,-0.055765595463137994,-59
1,2005,25836,0.0024390243902439024,-0.005671077504725898,-6
1,2005,25836,0.0024390243902439024,-0.03969754253308128,-42
1,2005,25836,0.0024390243902439024,-0.021739130434782608,-23
1,2005,25836,0.0024390243902439024,-0.00945179584120983,-10
1,2005,25836,0.0024390243902439024,-0.013232514177693762,-14
1,2005,25836,0.0024390243902439024,0.000945179584120983,1
1,2005,25836,0.0024390243902439024,0.013232514177693762,14
1,2005,25836,0.0024390243902439024,0.03497164461247637,37
1,2005,25836,0.0024390243902439024,0.06332703213610585,67
1,2005,25836,0.0024390243902439024,0.07939508506616257,84
1,2005,25836,0.0024390243902439024,0.1446124763705104,153
1,2005,25836,0.0024390243902439024,0.11720226843100189,124
1,2005,25836,0.0024390243902439024,0.16729678638941398,177
1,2005,25836,0.0024390243902439024,0.32986767485822305,349
1,2005,25836,0.006218905472636816,-0.043478260869565216,-46
1,2005,25836,0.006218905472636816,-0.06994328922495274,-74
1,2005,25836,0.006218905472636816,-0.11814744801512288,-125
1,2005,25836,0.006218905472636816,-0.13516068052930058,-143
1,2005,25836,0.006218905472636816,-0.10680529300567108,-113
1,2005,25836,0.006218905472636816,-0.055765595463137994,-59
1,2005,25836,0.006218905472636816,-0.005671077504725898,-6
1,2005,25836,0.006218905472636816,-0.03969754253308128,-42
1,2005,25836,0.006218905472636816,-0.021739130434782608,-23
1,2005,25836,0.006218905472636816,-0.00945179584120983,-10
1,2005,25836,0.006218905472636816,-0.013232514177693762,-14
1,2005,25836,0.006218905472636816,0.000945179584120983,1
1,2005,25836,0.006218905472636816,0.013232514177693762,14
1,2005,25836,0.006218905472636816,0.03497164461247637,37
1,2005,25836,0.006218905472636816,0.06332703213610585,67
1,2005,25836,0.006218905472636816,0.07939508506616257,84
1,2005,25836,0.006218905472636816,0.1446124763705104,153
1,2005,25836,0.006218905472636816,0.11720226843100189,124
1,2005,25836,0.006218905472636816,0.16729678638941398,177
1,2005,25836,0.006218905472636816,0.32986767485822305,349
1,2005,25836,0.015238095238095238,-0.043478260869565216,-46
1,2005,25836,0.015238095238095238,-0.06994328922495274,-74
1,2005,25836,0.015238095238095238,-0.11814744801512288,-125
1,2005,25836,0.015238095238095238,-0.13516068052930058,-143
1,2005,25836,0.015238095238095238,-0.10680529300567108,-113
1,2005,25836,0.015238095238095238,-0.055765595463137994,-59
1,2005,25836,0.015238095238095238,-0.005671077504725898,-6
1,2005,25836,0.015238095238095238,-0.03969754253308128,-42
1,2005,25836,0.015238095238095238,-0.021739130434782608,-23
1,2005,25836,0.015238095238095238,-0.00945179584120983,-10
1,2005,25836,0.015238095238095238,-0.013232514177693762,-14
1,2005,25836,0.015238095238095238,0.000945179584120983,1
1,2005,25836,0.015238095238095238,0.013232514177693762,14
1,2005,25836,0.015238095238095238,0.03497164461247637,37
1,2005,25836,0.015238095238095238,0.06332703213610585,67
1,2005,25836,0.015238095238095238,0.07939508506616257,84
1,2005,25836,0.015238095238095238,0.1446124763705104,153
1,2005,25836,0.015238095238095238,0.11720226843100189,124
1,2005,25836,0.015238095238095238,0.16729678638941398,177
1,2005,25836,0.015238095238095238,0.32986767485822305,349
1,2005,25836,0.005434782608695652,-0.043478260869565216,-46
1,2005,25836,0.005434782608695652,-0.06994328922495274,-74
1,2005,25836,0.005434782608695652,-0.11814744801512288,-125
1,2005,25836,0.005434782608695652,-0.13516068052930058,-143
1,2005,25836,0.005434782608695652,-0.10680529300567108,-113
1,2005,25836,0.005434782608695652,-0.055765595463137994,-59
1,2005,25836,0.005434782608695652,-0.005671077504725898,-6
1,2005,25836,0.005434782608695652,-0.03969754253308128,-42
1,2005,25836,0.005434782608695652,-0.021739130434782608,-23
1,2005,25836,0.005434782608695652,-0.00945179584120983,-10
1,2005,25836,0.005434782608695652,-0.013232514177693762,-14
1,2005,25836,0.005434782608695652,0.000945179584120983,1
1,2005,25836,0.005434782608695652,0.013232514177693762,14
1,2005,25836,0.005434782608695652,0.03497164461247637,37
1,2005,25836,0.005434782608695652,0.06332703213610585,67
1,2005,25836,0.005434782608695652,0.07939508506616257,84
1,2005,25836,0.005434782608695652,0.1446124763705104,153
1,2005,25836,0.005434782608695652,0.11720226843100189,124
1,2005,25836,0.005434782608695652,0.16729678638941398,177
1,2005,25836,0.005434782608695652,0.32986767485822305,349
1,2006,26983,0.0032726922706709017,0.024574669187145556,26
1,2006,26983,0.0032726922706709017,0.013232514177693762,14
1,2006,26983,0.0032726922706709017,-0.036862003780718335,-39
1,2006,26983,0.0032726922706709017,-0.0500945179584121,-53
1,2006,26983,0.0032726922706709017,0.002835538752362949,3
1,2006,26983,0.0032726922706709017,0.03780718336483932,40
1,2006,26983,0.0032726922706709017,0.0945179584120983,100
1,2006,26983,0.0032726922706709017,0.01984877126654064,21
1,2006,26983,0.0032726922706709017,0.06805293005671077,72
1,2006,26983,0.0032726922706709017,0.13799621928166353,146
1,2006,26983,0.0032726922706709017,0.07844990548204159,83
1,2006,26983,0.0032726922706709017,0.1332703213610586,141
1,2006,26983,0.0032726922706709017,0.16824196597353497,178
1,2006,26983,0.0032726922706709017,0.14177693761814744,150
1,2006,26983,0.0032726922706709017,0.15406427221172023,163
1,2006,26983,0.0032726922706709017,0.1947069943289225,206
1,2006,26983,0.0032726922706709017,0.24007561436672967,254
1,2006,26983,0.0032726922706709017,0.22967863894139887,243
1,2006,26983,0.0032726922706709017,0.22967863894139887,243
1,2006,26983,0.0032726922706709017,0.46502835538752363,492
1,2006,26983,0.0004323804948354552,0.024574669187145556,26
1,2006,26983,0.0004323804948354552,0.013232514177693762,14
1,2006,26983,0.0004323804948354552,-0.036862003780718335,-39
1,2006,26983,0.0004323804948354552,-0.0500945179584121,-53
1,2006,26983,0.0004323804948354552,0.002835538752362949,3
1,2006,26983,0.0004323804948354552,0.03780718336483932,40
1,2006,26983,0.0004323804948354552,0.0945179584120983,100
1,2006,26983,0.0004323804948354552,0.01984877126654064,21
1,2006,26983,0.0004323804948354552,0.06805293005671077,72
1,2006,26983,0.0004323804948354552,0.13799621928166353,146
1,2006,26983,0.0004323804948354552,0.07844990548204159,83
1,2006,26983,0.0004323804948354552,0.1332703213610586,141
1,2006,26983,0.0004323804948354552,0.16824196597353497,178
1,2006,26983,0.0004323804948354552,0.14177693761814744,150
1,2006,26983,0.0004323804948354552,0.15406427221172023,163
1,2006,26983,0.0004323804948354552,0.1947069943289225,206
1,2006,26983,0.0004323804948354552,0.24007561436672967,254
1,2006,26983,0.0004323804948354552,0.22967863894139887,243
1,2006,26983,0.0004323804948354552,0.22967863894139887,243
1,2006,26983,0.0004323804948354552,0.46502835538752363,492
1,2006,26983,0.00015176809834572774,0.024574669187145556,26
1,2006,26983,0.00015176809834572774,0.013232514177693762,14
1,2006,26983,0.00015176809834572774,-0.036862003780718335,-39
1,2006,26983,0.00015176809834572774,-0.0500945179584121,-53
1,2006,26983,0.00015176809834572774,0.002835538752362949,3
1,2006,26983,0.00015176809834572774,0.03780718336483932,40
1,2006,26983,0.00015176809834572774,0.0945179584120983,100
1,2006,26983,0.00015176809834572774,0.01984877126654064,21
1,2006,26983,0.00015176809834572774,0.06805293005671077,72
1,2006,26983,0.00015176809834572774,0.13799621928166353,146
1,2006,26983,0.00015176809834572774,0.07844990548204159,83
1,2006,26983,0.00015176809834572774,0.1332703213610586,141
1,2006,26983,0.00015176809834572774,0.16824196597353497,178
1,2006,26983,0.00015176809834572774,0.14177693761814744,150
1,2006,26983,0.00015176809834572774,0.15406427221172023,163
1,2006,26983,0.00015176809834572774,0.1947069943289225,206
1,2006,26983,0.00015176809834572774,0.24007561436672967,254
1,2006,26983,0.00015176809834572774,0.22967863894139887,243
1,2006,26983,0.00015176809834572774,0.22967863894139887,243
1,2006,26983,0.00015176809834572774,0.46502835538752363,492
1,2006,26983,0.0011887779362815027,0.024574669187145556,26
1,2006,26983,0.0011887779362815027,0.013232514177693762,14
1,2006,26983,0.0011887779362815027,-0.036862003780718335,-39
1,2006,26983,0.0011887779362815027,-0.0500945179584121,-53
1,2006,26983,0.0011887779362815027,0.002835538752362949,3
1,2006,26983,0.0011887779362815027,0.03780718336483932,40
1,2006,26983,0.0011887779362815027,0.0945179584120983,100
1,2006,26983,0.0011887779362815027,0.01984877126654064,21
1,2006,26983,0.0011887779362815027,0.06805293005671077,72
1,2006,26983,0.0011887779362815027,0.13799621928166353,146
1,2006,26983,0.0011887779362815027,0.07844990548204159,83
1,2006,26983,0.0011887779362815027,0.1332703213610586,141
1,2006,26983,0.0011887779362815027,0.16824196597353497,178
1,2006,26983,0.0011887779362815027,0.14177693761814744,150
1,2006,26983,0.0011887779362815027,0.15406427221172023,163
1,2006,26983,0.0011887779362815027,0.1947069943289225,206
1,2006,26983,0.0011887779362815027,0.24007561436672967,254
1,2006,26983,0.0011887779362815027,0.22967863894139887,243
1,2006,26983,0.0011887779362815027,0.22967863894139887,243
1,2006,26983,0.0011887779362815027,0.46502835538752363,492
1,2006,26983,0.0010007505629221916,0.024574669187145556,26
1,2006,26983,0.0010007505629221916,0.013232514177693762,14
1,2006,26983,0.0010007505629221916,-0.036862003780718335,-39
1,2006,26983,0.0010007505629221916,-0.0500945179584121,-53
1,2006,26983,0.0010007505629221916,0.002835538752362949,3
1,2006,26983,0.0010007505629221916,0.03780718336483932,40
1,2006,26983,0.0010007505629221916,0.0945179584120983,100
1,2006,26983,0.0010007505629221916,0.01984877126654064,21
1,2006,26983,0.0010007505629221916,0.06805293005671077,72
1,2006,26983,0.0010007505629221916,0.13799621928166353,146
1,2006,26983,0.0010007505629221916,0.07844990548204159,83
1,2006,26983,0.0010007505629221916,0.1332703213610586,141
1,2006,26983,0.0010007505629221916,0.16824196597353497,178
1,2006,26983,0.0010007505629221916,0.14177693761814744,150
1,2006,26983,0.0010007505629221916,0.15406427221172023,163
1,2006,26983,0.0010007505629221916,0.1947069943289225,206
1,2006,26983,0.0010007505629221916,0.24007561436672967,254
1,2006,26983,0.0010007505629221916,0.22967863894139887,243
1,2006,26983,0.0010007505629221916,0.22967863894139887,243
1,2006,26983,0.0010007505629221916,0.46502835538752363,492
1,2006,26983,0.0007555723460521345,0.024574669187145556,26
1,2006,26983,0.0007555723460521345,0.013232514177693762,14
1,2006,26983,0.0007555723460521345,-0.036862003780718335,-39
1,2006,26983,0.0007555723460521345,-0.0500945179584121,-53
1,2006,26983,0.0007555723460521345,0.002835538752362949,3
1,2006,26983,0.0007555723460521345,0.03780718336483932,40
1,2006,26983,0.0007555723460521345,0.0945179584120983,100
1,2006,26983,0.0007555723460521345,0.01984877126654064,21
1,2006,26983,0.0007555723460521345,0.06805293005671077,72
1,2006,26983,0.0007555723460521345,0.13799621928166353,146
1,2006,26983,0.0007555723460521345,0.07844990548204159,83
1,2006,26983,0.0007555723460521345,0.1332703213610586,141
1,2006,26983,0.0007555723460521345,0.16824196597353497,178
1,2006,26983,0.0007555723460521345,0.14177693761814744,150
1,2006,26983,0.0007555723460521345,0.15406427221172023,163
1,2006,26983,0.0007555723460521345,0.1947069943289225,206
1,2006,26983,0.0007555723460521345,0.24007561436672967,254
1,2006,26983,0.0007555723460521345,0.22967863894139887,243
1,2006,26983,0.0007555723460521345,0.22967863894139887,243
1,2006,26983,0.0007555723460521345,0.46502835538752363,492
1,2006,26983,0.000724112961622013,0.024574669187145556,26
1,2006,26983,0.000724112961622013,0.013232514177693762,14
1,2006,26983,0.000724112961622013,-0.036862003780718335,-39
1,2006,26983,0.000724112961622013,-0.0500945179584121,-53
1,2006,26983,0.000724112961622013,0.002835538752362949,3
1,2006,26983,0.000724112961622013,0.03780718336483932,40
1,2006,26983,0.000724112961622013,0.0945179584120983,100
1,2006,26983,0.000724112961622013,0.01984877126654064,21
1,2006,26983,0.000724112961622013,0.06805293005671077,72
1,2006,26983,0.000724112961622013,0.13799621928166353,146
1,2006,26983,0.000724112961622013,0.07844990548204159,83
1,2006,26983,0.000724112961622013,0.1332703213610586,141
1,2006,26983,0.000724112961622013,0.16824196597353497,178
1,2006,26983,0.000724112961622013,0.14177693761814744,150
