Region,Age,Year,MigrationCoefficient
8,5,2015,0.012903225806451613
8,5,2016,0.017809776430466086
8,5,2017,0.007859281437125748
8,5,2018,0.009579240936097974
8,5,2019,0.003988164157982761
8,5,2020,0.0006434178355424012
8,5,2021,0.0019130212983037877
8,5,2022,0.004015023960626861
8,5,2023,-0.0006249218847644045
8,6,2000,0.0013959390862944162
8,6,2001,0.0012740476493820869
8,6,2002,0.0035637011582028764
8,6,2003,0.002983050847457627
8,6,2004,0.004098360655737705
8,6,2005,0.0005548619780829519
8,6,2006,0.0023358065402583126
8,6,2007,0.001132342533616419
8,6,2008,0.004346606842400448
8,6,2009,0.003885111696961288
8,6,2010,0.003685684800235884
8,6,2011,0.003919794964571084
8,6,2012,0.00502130249543518
8,6,2013,0.008884803921568627
8,6,2014,0.008291873963515755
8,6,2015,0.009992542878448918
8,6,2016,0.022267523914066174
8,6,2017,0.009324390642892196
8,6,2018,0.009956853634251576
8,6,2019,0.0010028413839211097
8,6,2020,0.00574980574980575
8,6,2021,0.0025044195639363585
8,6,2022,0.0019230769230769232
8,6,2023,-0.003064493662069926
8,7,2000,0.00296693981350664
8,7,2001,0.002658160552897395
8,7,2002,0.004943880277926242
8,7,2003,0.003389830508474576
8,7,2004,0.0026304859476671744
8,7,2005,-0.0010391923990498812
8,7,2006,0.0014193344898281027
8,7,2007,0.004168056018672891
8,7,2008,0.003486750348675035
8,7,2009,0.005702066999287242
8,7,2010,0.003361641896673744
8,7,2011,0.0015233581584292485
8,7,2012,0.0003459609064175748
8,7,2013,0.008188666885031117
8,7,2014,0.007842509603072983
8,7,2015,0.011497824735860782
8,7,2016,0.01856925418569254
8,7,2017,0.006082725060827251
8,7,2018,0.004405955636584625
8,7,2019,0.0016962220508866615
8,7,2020,0.0010700091715071843
8,7,2021,0.00045822514128608525
8,7,2022,0.0011041009463722397
8,7,2023,-0.00045662100456621003
8,8,2000,0.00044716053063049635
8,8,2001,0.0026781728909388482
8,8,2002,0.003526818515797208
8,8,2003,0.003161373760597787
8,8,2004,0.0016551309058080049
8,8,2005,0.0017883755588673621
8,8,2006,0.000299895036737142
8,8,2007,0.003071724773460298
8,8,2008,0.0012690355329949238
8,8,2009,0.005498018156246004
8,8,2010,0.0015255530129672007
8,8,2011,0.0025474461851993377
8,8,2012,0.0036890285558136356
8,8,2013,0.005097706032285472
8,8,2014,0.006025784753363229
8,8,2015,0.00919950569820129
8,8,2016,0.017102473498233215
8,8,2017,0.0065295915532092245
8,8,2018,0.005116150442477876
8,8,2019,-0.0010316875460574797
8,8,2020,0.00347799788295781
8,8,2021,0.005476951163852123
8,8,2022,0.0006161429451632779
8,8,2023,-0.003766762091306313
8,9,2000,0.0020830233596191043
8,9,2001,0.0029799247176913427
8,9,2002,0.003927986906710311
8,9,2003,0.004814876307487963
8,9,2004,0.001997669385716664
8,9,2005,0.001382276148057134
8,9,2006,0.002636976267213595
8,9,2007,0.0038100820633059787
8,9,2008,0.002229343736937439
8,9,2009,0.0043405208625035005
8,9,2010,0.0015717092337917485
8,9,2011,0.001067948204512081
8,9,2012,0.0008171047255889964
8,9,2013,0.0036021058464948737
8,9,2014,0.006256517205422315
8,9,2015,0.00630715862503942
8,9,2016,0.01628718630546784
8,9,2017,0.009388038942976356
8,9,2018,0.0071111111111111115
8,9,2019,0.0040578687367678196
8,9,2020,0.0021885521885521885
8,9,2021,0.002940667704549386
8,9,2022,0.003077919974080674
8,9,2023,-0.0011111111111111111
8,10,2000,0.003837887626650292
8,10,2001,0.0015137753557372085
8,10,2002,0.0028774799333636226
8,10,2003,0.0030243459851807047
8,10,2004,0.002297794117647059
8,10,2005,0.0010521569216894633
8,10,2006,0.003637465898757199
8,10,2007,0.004670714619336758
8,10,2008,0.0023788284269997025
8,10,2009,0.0029184298847220198
8,10,2010,0.0017626321974148062
8,10,2011,0.002179598953792502
8,10,2012,0.0017140408513069561
8,10,2013,0.006738544474393531
8,10,2014,0.007407407407407408
8,10,2015,0.009149542522873857
8,10,2016,0.016756756756756756
8,10,2017,0.007300204918032787
8,10,2018,0.0063087421140723575
8,10,2019,0.0025516713447307987
8,10,2020,-0.0010269576379974327
8,10,2021,0.0030165912518853697
8,10,2022,0.0020037211965078
8,10,2023,-0.001678556441460344
8,11,2000,0.0006837139340899768
8,11,2001,0.003115705990652882
8,11,2002,0.0011171624074849881
8,11,2003,0.003872216844143272
8,11,2004,0.0029572674848440043
8,11,2005,0.0
8,11,2006,0.0025954198473282443
8,11,2007,0.004305705059203444
8,11,2008,0.003303799369274666
8,11,2009,0.0022411474675033617
8,11,2010,0.003132832080200501
8,11,2011,0.002465483234714004
8,11,2012,0.0009951899154088573
8,11,2013,0.007916872835230085
8,11,2014,0.006693033160937024
8,11,2015,0.008580570098894706
8,11,2016,0.015524311657879321
8,11,2017,0.004544828536014323
8,11,2018,0.007023825919294863
8,11,2019,0.0036702057936820027
8,11,2020,0.001873912461517869
8,11,2021,0.004507580931566726
8,11,2022,0.0025013896609227346
8,11,2023,-0.00239736290080911
8,12,2000,0.0018927444794952682
8,12,2001,0.003165611462845718
8,12,2002,0.004017467248908297
8,12,2003,0.0037466547725245316
8,12,2004,0.0019400352733686067
8,12,2005,-0.0010123165176311793
8,12,2006,0.004149377593360996
8,12,2007,0.0022486347574686796
8,12,2008,0.0031570639305445935
8,12,2009,0.00382262996941896
8,12,2010,0.0027223230490018148
8,12,2011,0.0010607667828458857
8,12,2012,0.005279034690799397
8,12,2013,0.0063482466747279325
8,12,2014,0.0020802377414561664
8,12,2015,0.008878856282919489
8,12,2016,0.015401036901494358
8,12,2017,0.004991924827484951
8,12,2018,0.004339022273647671
8,12,2019,0.004371266210112196
8,12,2020,-0.001448225923244026
8,12,2021,0.002835270768358378
8,12,2022,0.003866171003717472
8,12,2023,-0.0019376956327321509
8,13,2000,0.0014904838339830314
8,13,2001,0.0022311468094600626
8,13,2002,0.00042292239374074856
8,13,2003,0.002324598478444632
8,13,2004,0.001773604590505999
8,13,2005,0.0009536929108826958
8,13,2006,0.0014799635701275046
8,13,2007,0.0011785503830288745
8,13,2008,0.0028591033851784083
8,13,2009,0.0031876138433515485
8,13,2010,0.0025530927236857375
8,13,2011,0.003131524008350731
8,13,2012,0.0016797312430011197
8,13,2013,0.002890841813135985
8,13,2014,0.005795387344766411
8,13,2015,0.004782400765184123
8,13,2016,0.01295816364309515
8,13,2017,0.005062978513213139
8,13,2018,0.007143752349918536
8,13,2019,0.0011730969760166841
8,13,2020,0.0020893183598850876
8,13,2021,0.000647332988089073
8,13,2022,-0.0010281454825857858
8,13,2023,-0.001195886151638364
8,14,2000,0.000357611157468113
8,14,2001,0.0036625564644121597
8,14,2002,0.0018269011189769354
8,14,2003,0.002745995423340961
8,14,2004,0.001193058568329718
8,14,2005,0.0004348771472059143
8,14,2006,0.0012287756925826632
8,14,2007,0.0009136592051164915
8,14,2008,0.0015492789893933978
8,14,2009,0.002
8,14,2010,0.0011489850631941786
8,14,2011,0.0005273566249176005
8,14,2012,0.0006720430107526882
8,14,2013,0.005243838489774515
8,14,2014,0.005676084762865792
8,14,2015,0.007320459421936135
8,14,2016,0.011571614122092337
8,14,2017,0.0024816828173008744
8,14,2018,0.005155904738521974
8,14,2019,0.00012298610257040955
8,14,2020,0.0019809335149189055
8,14,2021,-0.0002535175560907593
8,14,2022,0.0025078369905956114
8,14,2023,-0.0008769731896767727
8,15,2000,0.0
8,15,2001,0.002109442858915498
8,15,2002,0.0016682554814108675
8,15,2003,0.0027469246387196943
8,15,2004,0.0019022708358102484
8,15,2005,0.0016540642722117202
8,15,2006,0.0013999066728884741
8,15,2007,0.0021629416005767843
8,15,2008,0.0019610104971738377
8,15,2009,0.0021950092421441775
8,15,2010,0.0010052496369931867
8,15,2011,0.002543181095687189
8,15,2012,0.002546148949713558
8,15,2013,0.0027394373617110946
8,15,2014,0.003412605310867015
8,15,2015,0.008561643835616438
8,15,2016,0.013483409543909017
8,15,2017,0.004002287021154946
8,15,2018,0.0034083162917518746
8,15,2019,0.0033693505286394795
8,15,2020,-0.00023153507756425097
8,15,2021,0.0007864284911807662
8,15,2022,0.0024288688410825814
8,15,2023,0.0005919261276192731
8,16,2000,-0.0014267031268576863
8,16,2001,-0.002967359050445104
8,16,2002,0.0027210884353741495
8,16,2003,0.0011254220332624733
8,16,2004,0.0005178663904712584
8,16,2005,-0.0019425019425019425
8,16,2006,0.0
8,16,2007,0.0006377551020408163
8,16,2008,-0.0008341277407054338
8,16,2009,0.0040375252345327154
8,16,2010,0.0027740923893378364
8,16,2011,0.004333447371422055
8,16,2012,0.0034462952326249283
8,16,2013,0.001840424380210025
8,16,2014,0.0038155456230240924
8,16,2015,0.008699531563685033
8,16,2016,0.012103219913222198
8,16,2017,0.006064209274673008
8,16,2018,0.005471275802039294
8,16,2019,0.004063492063492063
8,16,2020,0.0010489052051920807
8,16,2021,0.00040192926045016077
8,16,2022,0.001297521733489036
8,16,2023,-0.00199352105656616
8,17,2000,0.00062672348959639
8,17,2001,-0.000819000819000819
8,17,2002,0.0011766090128250382
8,17,2003,0.0011001100110011
8,17,2004,0.0019547953573610262
8,17,2005,0.001095957135898685
8,17,2006,0.003632719528999123
8,17,2007,0.003468780971258672
8,17,2008,0.003072385400024579
8,17,2009,0.003208174904942966
8,17,2010,0.001225790634959549
8,17,2011,0.004971002485501243
8,17,2012,0.002494357999762442
8,17,2013,0.004369390647142183
8,17,2014,0.0074056659221817325
8,17,2015,0.008861940298507462
8,17,2016,0.014300306435137897
8,17,2017,0.008011145942180425
8,17,2018,0.004182642035552457
8,17,2019,0.002707581227436823
8,17,2020,0.002776294714361986
8,17,2021,0.0013948497854077253
8,17,2022,0.002237374813552099
8,17,2023,-0.00042794479512142934
8,18,2000,-0.0007984487281852401
8,18,2001,-0.0007030700726505742
8,18,2002,0.0010329392861241822
8,18,2003,0.002733796559972662
8,18,2004,0.00046430644225188626
8,18,2005,0.0011618450098756826
8,18,2006,0.001129815840018077
8,18,2007,0.002205711632226608
8,18,2008,0.000594883997620464
8,18,2009,0.0007171886206072197
8,18,2010,0.0008670878236095627
8,18,2011,0.0035904419957905162
8,18,2012,-0.00012447099825740602
8,18,2013,0.0033218346748434906
8,18,2014,0.004883691042282483
8,18,2015,0.008513341804320203
8,18,2016,0.019660071029934043
8,18,2017,0.010338345864661654
8,18,2018,0.003032069970845481
8,18,2019,-0.0008289909995262909
8,18,2020,0.0016888088268408015
8,18,2021,0.00011366219595362583
8,18,2022,0.0017130620985010706
8,18,2023,-0.0004299226139294927
8,19,2000,-0.012681958535509484
8,19,2001,-0.012420957542908763
8,19,2002,-0.012370171548605438
8,19,2003,-0.0028041940990002436
8,19,2004,-0.007354774370481177
8,19,2005,-0.006807089648086309
8,19,2006,-0.011045364891518738
8,19,2007,-0.013523858127073234
8,19,2008,-0.013282963685108458
8,19,2009,-0.008661705502012932
8,19,2010,-0.012522768670309653
8,19,2011,-0.009558908211447656
8,19,2012,-0.00524997017062403
8,19,2013,-0.009524943445648292
8,19,2014,-0.009750297265160524
8,19,2015,-0.00500916310323763
8,19,2016,0.004555262526971949
8,19,2017,-0.007254132477107861
8,19,2018,-0.0023926170673350803
8,19,2019,-0.008614585791833844
8,19,2020,-0.012121212121212121
8,19,2021,-0.009103480064530997
8,19,2022,-0.006094055421409682
8,19,2023,-0.010121923165401427
9,0,2000,0.0005351600128438403
9,0,2001,0.0007621951219512195
9,0,2002,-0.0003217848332081948
9,0,2003,0.0006563115292058631
9,0,2004,0.0006301859048419284
9,0,2005,0.0005988023952095808
9,0,2006,0.0005954153021732659
9,0,2007,-0.0006981847197287054
9,0,2008,0.000502008032128514
9,0,2009,0.0017187667848318831
9,0,2010,-0.0013214403700033035
9,0,2011,0.0008503401360544217
9,0,2012,0.0007342914087905172
9,0,2013,-0.0004130524576621231
9,0,2014,0.00041152263374485596
9,0,2015,0.0006097560975609756
9,0,2016,0.0009791122715404699
9,0,2017,0.0004530524408200249
9,0,2018,0.0010683760683760685
9,0,2019,0.00012174336498660823
9,0,2020,0.0008366200549778894
9,0,2021,0.0012784751278475128
9,0,2022,0.0007280669821623589
9,0,2023,0.0011033468186833395
9,1,2000,0.001365441906653426
9,1,2001,0.0016861219195849547
9,1,2002,0.000976324139614352
9,1,2003,0.00048443744701465424
9,1,2004,0.0020613556444767796
9,1,2005,-0.0002275830678197542
9,1,2006,0.001503411587833931
9,1,2007,0.0013175230566534915
9,1,2008,0.0013516557783284523
9,1,2009,0.0007934708682838359
9,1,2010,0.0010226110669242132
9,1,2011,0.0012930527800634772
9,1,2012,0.00023963575365444525
9,1,2013,0.0024813895781637717
9,1,2014,0.0013791374122367102
9,1,2015,0.002408416782862213
9,1,2016,0.002872127872127872
9,1,2017,0.005287674682110034
9,1,2018,0.005520504731861199
9,1,2019,0.002972728447718754
9,1,2020,0.0026455026455026454
9,1,2021,0.0026490066225165563
9,1,2022,0.0023781212841854932
9,1,2023,0.0005158627805003869
9,2,2000,0.0010252466999871844
9,2,2001,0.0014855162168853676
9,2,2002,0.000854075158613958
9,2,2003,0.0014754703061600886
9,2,2004,0.0017650025214321734
9,2,2005,0.001201345506967804
9,2,2006,0.0006144770800049158
9,2,2007,0.000848073661255149
9,2,2008,0.0006215684243240443
9,2,2009,0.000434593654932638
9,2,2010,0.0007686395080707148
9,2,2011,0.0022678185745140388
9,2,2012,0.000772115596735054
9,2,2013,0.0006372809346787042
9,2,2014,0.0008065329166246597
9,2,2015,0.0013005202080832333
9,2,2016,0.002889309554647803
9,2,2017,0.0020189783969311527
9,2,2018,0.00312735899924512
9,2,2019,0.0018801150188011502
9,2,2020,0.00149812734082397
9,2,2021,0.002949231093322098
9,2,2022,0.0019795790789747863
9,2,2023,0.0005165289256198347
9,3,2000,0.0016313213703099511
9,3,2001,0.000328263486158223
9,3,2002,0.00011370096645821489
9,3,2003,-0.00011890606420927467
9,3,2004,-0.0009757287474082205
9,3,2005,0.0003570153516601214
9,3,2006,0.0020930232558139536
9,3,2007,0.0008483820143012969
9,3,2008,0.0017077335935594047
9,3,2009,0.0004953560371517028
9,3,2010,0.002052861175263023
9,3,2011,0.0007309051041539773
9,3,2012,0.0009722897423432182
9,3,2013,0.00036536353671903543
9,3,2014,0.002284408909194746
9,3,2015,0.0009275362318840579
9,3,2016,0.0031784305129329243
9,3,2017,0.0022494657518839275
9,3,2018,0.0019226419362135263
9,3,2019,0.0017018379850238256
9,3,2020,0.003049138032133224
9,3,2021,0.003458144526591939
9,3,2022,0.00012365524916532706
9,3,2023,0.0006236746912810278
9,4,2000,0.0007555723460521345
9,4,2001,0.0007451564828614009
9,4,2002,0.0007530120481927711
9,4,2003,0.0017060367454068241
9,4,2004,-0.0003843197540353574
9,4,2005,-0.00013061650992685477
9,4,2006,0.0003925160277377993
9,4,2007,-0.00013071895424836603
9,4,2008,-0.0007617113114129745
9,4,2009,0.0018509378084896348
9,4,2010,0.0017046146353342263
9,4,2011,-0.0002423654871546292
9,4,2012,0.0017127477367262051
9,4,2013,0.0022576194656967266
9,4,2014,0.0010766838138533317
9,4,2015,0.0014774686037921695
9,4,2016,0.0015682174594877157
9,4,2017,0.00233446519524618
9,4,2018,0.002851815290117363
9,4,2019,0.0004439018976806126
9,4,2020,0.0007613661083315206
9,4,2021,0.0017793594306049821
9,4,2022,0.0007529310530278584
9,4,2023,0.0001006947940791461
9,5,2000,0.000499850044986504
9,5,2001,0.00079912096693637
9,5,2002,0.00040498126961628026
9,5,2003,-0.00032365951019527455
9,5,2004,0.0
9,5,2005,0.0005383290267011198
9,5,2006,0.00021272069772388852
9,5,2007,0.0005258176464402145
9,5,2008,0.0009349677955537087
9,5,2009,0.0006189395502372602
9,5,2010,-0.00011036309458117205
9,5,2011,0.0013788348845225785
9,5,2012,0.002033006457785219
9,5,2013,0.0009809932556713672
9,5,2014,0.0005978000956480153
9,5,2015,0.0016317016317016317
9,5,2016,0.0036332808526099067
9,5,2017,0.0019389238972370335
9,5,2018,0.0017320301868118274
9,5,2019,0.002444358677473305
9,5,2020,0.002078747860112497
9,5,2021,0.0035417684416218856
9,5,2022,0.0002454590083456063
9,5,2023,0.0011587485515643105
9,6,2000,0.0006952491309385864
9,6,2001,0.0014310876265962132
9,6,2002,0.002023836294130875
9,6,2003,0.00011304544426859598
9,6,2004,0.00011370096645821489
9,6,2005,0.0
9,6,2006,0.0013047088127149805
9,6,2007,0.0014740203906154035
9,6,2008,-0.00012410027302060066
9,6,2009,0.0006234413965087282
9,6,2010,0.001483679525222552
9,6,2011,0.0
9,6,2012,0.0006449948400412797
9,6,2013,0.0008798391151332328
9,6,2014,-0.000255656397801355
9,6,2015,0.002189875048306067
9,6,2016,0.0024123920771965466
9,6,2017,0.001723925624923039
9,6,2018,0.0017936147315556618
9,6,2019,0.0011988970147464332
9,6,2020,0.0010685029087023625
9,6,2021,0.0014405762304921968
9,6,2022,0.0018670649738610904
9,6,2023,0.00107385753490037
9,7,2000,
9,7,2001,
9,7,2002,
9,7,2003,
9,7,2004,
9,7,2005,
9,7,2006,
9,7,2007,
9,7,2008,
9,7,2009,
9,7,2010,
9,7,2011,
9,7,2012,
9,7,2013,
9,7,2014,
9,7,2015,
9,7,2016,
9,7,2017,
9,7,2018,
9,7,2019,
9,7,2020,
9,7,2021,
9,7,2022,
9,7,2023,
9,8,2000,
9,8,2001,
9,8,2002,
9,8,2003,
9,8,2004,
9,8,2005,
9,8,2006,
9,8,2007,
9,8,2008,
9,8,2009,
9,8,2010,
9,8,2011,
9,8,2012,
9,8,2013,
9,8,2014,
9,8,2015,
9,8,2016,
9,8,2017,
9,8,2018,
9,8,2019,
9,8,2020,
9,8,2021,
9,8,2022,
9,8,2023,
9,9,2000,
9,9,2001,
9,9,2002,
9,9,2003,
9,9,2004,
9,9,2005,
9,9,2006,
9,9,2007,
9,9,2008,
9,9,2009,
9,9,2010,
9,9,2011,
9,9,2012,
9,9,2013,
9,9,2014,
9,9,2015,
9,9,2016,
9,9,2017,
9,9,2018,
9,9,2019,
9,9,2020,
9,9,2021,
9,9,2022,
9,9,2023,
9,10,2000,
9,10,2001,
9,10,2002,
9,10,2003,
9,10,2004,
9,10,2005,
9,10,2006,
9,10,2007,
9,10,2008,
9,10,2009,
9,10,2010,
9,10,2011,
9,10,2012,
9,10,2013,
9,10,2014,
9,10,2015,
9,10,2016,
9,10,2017,
9,10,2018,
9,10,2019,
9,10,2020,
9,10,2021,
9,10,2022,
9,10,2023,
9,11,2000,
9,11,2001,
9,11,2002,
9,11,2003,
9,11,2004,
9,11,2005,
9,11,2006,
9,11,2007,
9,11,2008,
9,11,2009,
9,11,2010,
9,11,2011,
9,11,2012,
9,11,2013,
9,11,2014,
9,11,2015,
9,11,2016,
9,11,2017,
9,11,2018,
9,11,2019,
9,11,2020,
9,11,2021,
9,11,2022,
9,11,2023,
9,12,2000,
9,12,2001,
9,12,2002,
9,12,2003,
9,12,2004,
9,12,2005,
9,12,2006,
9,12,2007,
9,12,2008,
9,12,2009,
9,12,2010,
9,12,2011,
9,12,2012,
9,12,2013,
9,12,2014,
9,12,2015,
9,12,2016,
9,12,2017,
9,12,2018,
9,12,2019,
9,12,2020,
9,12,2021,
9,12,2022,
9,12,2023,
9,13,2000,
9,13,2001,
9,13,2002,
9,13,2003,
9,13,2004,
9,13,2005,
9,13,2006,
9,13,2007,
9,13,2008,
9,13,2009,
9,13,2010,
9,13,2011,
9,13,2012,
9,13,2013,
9,13,2014,
9,13,2015,
9,13,2016,
9,13,2017,
9,13,2018,
9,13,2019,
9,13,2020,
9,13,2021,
9,13,2022,
9,13,2023,
9,14,2000,
9,14,2001,
9,14,2002,
9,14,2003,
9,14,2004,
9,14,2005,
9,14,2006,
9,14,2007,
9,14,2008,
9,14,2009,
9,14,2010,
9,14,2011,
9,14,2012,
9,14,2013,
9,14,2014,
9,14,2015,
9,14,2016,
9,14,2017,
9,14,2018,
9,14,2019,
9,14,2020,
9,14,2021,
9,14,2022,
9,14,2023,
9,15,2000,
9,15,2001,
9,15,2002,
9,15,2003,
9,15,2004,
9,15,2005,
9,15,2006,
9,15,2007,
9,15,2008,
9,15,2009,
9,15,2010,
9,15,2011,
9,15,2012,
9,15,2013,
9,15,2014,
9,15,2015,
9,15,2016,
9,15,2017,
9,15,2018,
9,15,2019,
9,15,2020,
9,15,2021,
9,15,2022,
9,15,2023,
9,16,2000,
9,16,2001,
9,16,2002,
9,16,2003,
9,16,2004,
9,16,2005,
9,16,2006,
9,16,2007,
9,16,2008,
9,16,2009,
9,16,2010,
9,16,2011,
9,16,2012,
9,16,2013,
9,16,2014,
9,16,2015,
9,16,2016,
9,16,2017,
9,16,2018,
9,16,2019,
9,16,2020,
9,16,2021,
9,16,2022,
9,16,2023,
9,17,2000,
9,17,2001,
9,17,2002,
9,17,2003,
9,17,2004,
9,17,2005,
9,17,2006,
9,17,2007,
9,17,2008,
9,17,2009,
9,17,2010,
9,17,2011,
9,17,2012,
9,17,2013,
9,17,2014,
9,17,2015,
9,17,2016,
9,17,2017,
9,17,2018,
9,17,2019,
9,17,2020,
9,17,2021,
9,17,2022,
9,17,2023,
9,18,2000,
9,18,2001,
9,18,2002,
9,18,2003,
9,18,2004,
9,18,2005,
9,18,2006,
9,18,2007,
9,18,2008,
9,18,2009,
9,18,2010,
9,18,2011,
9,18,2012,
9,18,2013,
9,18,2014,
9,18,2015,
9,18,2016,
9,18,2017,
9,18,2018,
9,18,2019,
9,18,2020,
9,18,2021,
9,18,2022,
9,18,2023,
9,19,2000,
9,19,2001,
9,19,2002,
9,19,2003,
9,19,2004,
9,19,2005,
9,19,2006,
9,19,2007,
9,19,2008,
9,19,2009,
9,19,2010,
9,19,2011,
9,19,2012,
9,19,2013,
9,19,2014,
9,19,2015,
9,19,2016,
9,19,2017,
9,19,2018,
9,19,2019,
9,19,2020,
9,19,2021,
9,19,2022,
9,19,2023,
10,0,2000,
10,0,2001,
10,0,2002,
10,0,2003,
10,0,2004,
10,0,2005,
10,0,2006,
10,0,2007,
10,0,2008,
10,0,2009,
10,0,2010,
10,0,2011,
10,0,2012,
10,0,2013,
10,0,2014,
10,0,2015,
10,0,2016,
10,0,2017,
10,0,2018,
10,0,2019,
10,0,2020,
10,0,2021,
10,0,2022,
10,0,2023,
10,1,2000,
10,1,2001,
10,1,2002,
10,1,2003,
10,1,2004,
10,1,2005,
10,1,2006,
10,1,2007,
10,1,2008,
10,1,2009,
10,1,2010,
10,1,2011,
10,1,2012,
10,1,2013,
10,1,2014,
10,1,2015,
10,1,2016,
10,1,2017,
10,1,2018,
10,1,2019,
10,1,2020,
10,1,2021,
10,1,2022,
10,1,2023,
10,2,2000,
10,2,2001,
10,2,2002,
10,2,2003,
10,2,2004,
10,2,2005,
10,2,2006,
10,2,2007,
10,2,2008,
10,2,2009,
10,2,2010,
10,2,2011,
10,2,2012,
10,2,2013,
10,2,2014,
10,2,2015,
10,2,2016,
10,2,2017,
10,2,2018,
10,2,2019,
10,2,2020,
10,2,2021,
10,2,2022,
10,2,2023,
10,3,2000,
10,3,2001,
10,3,2002,
10,3,2003,
10,3,2004,
10,3,2005,
10,3,2006,
10,3,2007,
10,3,2008,
10,3,2009,
10,3,2010,
10,3,2011,
10,3,2012,
10,3,2013,
10,3,2014,
10,3,2015,
10,3,2016,
10,3,2017,
10,3,2018,
10,3,2019,
10,3,2020,
10,3,2021,
10,3,2022,
10,3,2023,
10,4,2000,
10,4,2001,
10,4,2002,
10,4,2003,
10,4,2004,
10,4,2005,
10,4,2006,
10,4,2007,
10,4,2008,
10,4,2009,
10,4,2010,
10,4,2011,
10,4,2012,
10,4,2013,
10,4,2014,
10,4,2015,
10,4,2016,
10,4,2017,
10,4,2018,
10,4,2019,
10,4,2020,
10,4,2021,
10,4,2022,
10,4,2023,
10,5,2000,
10,5,2001,
10,5,2002,
10,5,2003,
10,5,2004,
10,5,2005,
10,5,2006,
10,5,2007,
10,5,2008,
10,5,2009,
10,5,2010,
10,5,2011,
10,5,2012,
10,5,2013,
10,5,2014,
10,5,2015,
10,5,2016,
10,5,2017,
10,5,2018,
10,5,2019,
10,5,2020,
10,5,2021,
10,5,2022,
10,5,2023,
10,6,2000,
10,6,2001,
10,6,2002,
10,6,2003,
10,6,2004,
10,6,2005,
10,6,2006,
10,6,2007,
10,6,2008,
10,6,2009,
10,6,2010,
10,6,2011,
10,6,2012,
10,6,2013,
10,6,2014,
10,6,2015,
10,6,2016,
10,6,2017,
10,6,2018,
10,6,2019,
10,6,2020,
10,6,2021,
10,6,2022,
10,6,2023,
10,7,2000,
10,7,2001,
10,7,2002,
10,7,2003,
10,7,2004,
10,7,2005,
10,7,2006,
10,7,2007,
10,7,2008,
10,7,2009,
10,7,2010,
10,7,2011,
10,7,2012,
10,7,2013,
10,7,2014,
10,7,2015,
10,7,2016,
10,7,2017,
10,7,2018,
10,7,2019,
10,7,2020,
10,7,2021,
10,7,2022,
10,7,2023,
10,8,2000,
10,8,2001,
10,8,2002,
10,8,2003,
10,8,2004,
10,8,2005,
10,8,2006,
10,8,2007,
10,8,2008,
10,8,2009,
10,8,2010,
10,8,2011,
10,8,2012,
10,8,2013,
10,8,2014,
10,8,2015,
10,8,2016,
10,8,2017,
10,8,2018,
10,8,2019,
10,8,2020,
10,8,2021,
10,8,2022,
10,8,2023,
10,9,2000,
10,9,2001,
10,9,2002,
10,9,2003,
10,9,2004,
10,9,2005,
10,9,2006,
10,9,2007,
10,9,2008,
10,9,2009,
10,9,2010,
10,9,2011,
10,9,2012,
10,9,2013,
10,9,2014,
10,9,2015,
10,9,2016,
10,9,2017,
10,9,2018,
10,9,2019,
10,9,2020,
10,9,2021,
10,9,2022,
10,9,2023,
10,10,2000,
10,10,2001,
10,10,2002,
10,10,2003,
10,10,2004,
10,10,2005,
10,10,2006,
10,10,2007,
10,10,2008,
10,10,2009,
10,10,2010,
10,10,2011,
10,10,2012,
10,10,2013,
10,10,2014,
10,10,2015,
10,10,2016,
10,10,2017,
10,10,2018,
10,10,2019,
10,10,2020,
10,10,2021,
10,10,2022,
10,10,2023,
10,11,2000,
10,11,2001,
10,11,2002,
10,11,2003,
10,11,2004,
10,11,2005,
10,11,2006,
10,11,2007,
10,11,2008,
10,11,2009,
10,11,2010,
10,11,2011,
10,11,2012,
10,11,2013,
10,11,2014,
10,11,2015,
10,11,2016,
10,11,2017,
10,11,2018,
10,11,2019,
10,11,2020,
10,11,2021,
10,11,2022,
10,11,2023,
10,12,2000,
10,12,2001,
10,12,2002,
10,12,2003,
10,12,2004,
10,12,2005,
10,12,2006,
10,12,2007,
10,12,2008,
10,12,2009,
10,12,2010,
10,12,2011,
10,12,2012,
10,12,2013,
10,12,2014,
10,12,2015,
10,12,2016,
10,12,2017,
10,12,2018,
10,12,2019,
10,12,2020,
10,12,2021,
10,12,2022,
10,12,2023,
10,13,2000,
10,13,2001,
10,13,2002,
10,13,2003,
10,13,2004,
10,13,2005,
10,13,2006,
10,13,2007,
10,13,2008,
10,13,2009,
10,13,2010,
10,13,2011,
10,13,2012,
10,13,2013,
10,13,2014,
10,13,2015,
10,13,2016,
10,13,2017,
10,13,2018,
10,13,2019,
10,13,2020,
10,13,2021,
10,13,2022,
10,13,2023,
10,14,2000,
10,14,2001,
10,14,2002,
10,14,2003,
10,14,2004,
10,14,2005,
10,14,2006,
10,14,2007,
10,14,2008,
10,14,2009,
10,14,2010,
10,14,2011,
10,14,2012,
10,14,2013,
10,14,2014,
10,14,2015,
10,14,2016,
10,14,2017,
10,14,2018,
10,14,2019,
10,14,2020,
10,14,2021,
10,14,2022,
10,14,2023,
10,15,2000,
10,15,2001,
10,15,2002,
10,15,2003,
10,15,2004,
10,15,2005,
10,15,2006,
10,15,2007,
10,15,2008,
10,15,2009,
